,name,first_seen,scan_date,size,trojan,virus,worm,backdoor,label
4144,../data/2017-10-20/a66cf7f11606da12befcc0569e1ecb2f1abfa80207c646cc172b79ed4a5c0dca,2017-09-20,2017-10-20,98304,3,17,0,1,virus
4145,../data/2018-03-14/97795682bde4d0605b0b8fcb2412b8a83aea97fa3162a74c3bb1f8214404fb39,2018-02-22,2018-03-14,38012,7,0,15,0,worm
4146,../data/2018-03-14/1e10450f5df2a40e5f9820663052c09514a33cc323a7285c71e29ee5fdc53e37,2018-03-14,2018-03-14,17408,0,16,1,0,virus
4147,../data/2017-10-20/f09a6908806f751aeec1a828435994d057c83608c6e68dec6caefffcaa45f63b,2017-10-18,2017-10-20,278528,3,17,0,0,virus
4148,../data/2017-10-20/0d4784737cb9db6763aaa8940a437e8ac063ee6bf51eea9cc0382fc5c62851cf,2017-10-19,2017-10-20,9778,9,0,0,0,trojan
4149,../data/2017-10-20/431689377c1ec6a50760ca204651d2d40d95217cb8a3d7614a62b06e622afed1,2017-10-19,2017-10-20,9778,9,0,0,0,trojan
4150,../data/2018-03-14/2db0fc91b7b9c54d0536c9655d4bf80b4064249e78d58d9157d53c1bd1a3d890,2018-03-14,2018-03-14,20408,2,12,0,0,virus
4151,../data/2018-03-14/9dc7242aa5ef191dcf619f76e57f633b451e700cb910230f62bca3d8f469ba2d,2018-03-14,2018-03-14,8644,20,0,0,0,trojan
4152,../data/2018-03-14/bf20c76f75aec0904fe32f4c6840618e8ff2199deea5e28fac0a189760311db1,2018-03-13,2018-03-13,19968,2,15,0,0,virus
4153,../data/2017-10-20/67ebb2670c992aa333a29059ef9891471809e9d72228076bfa49eedaff5de8e9,2017-09-20,2017-10-20,9778,31,0,0,0,trojan
4154,../data/2017-10-20/ebe619d0808fe88a020e941e80e7a0d4ac288a3ec946a1bfb9ba6a2be6608704,2017-10-20,2017-10-20,42466,31,0,1,6,trojan
4155,../data/2018-03-14/77412fa443098d059770560e856661e4390ccd4758d790c5efa076fa788a3aea,2018-03-14,2018-03-14,103029,7,1,25,0,worm
4156,../data/2018-03-14/a7fa53e6f7e09b04de5a7b06117c0cabd7ee12e881fc27f460e1a45eea8eb59c,2018-03-13,2018-03-13,507547,19,0,4,21,backdoor
4157,../data/2017-10-20/7ae5f2d83e3268cdf44b8df342fa77cdd9d2a8955e56e5021bf2a87b245bbf56,2017-10-20,2017-10-20,78336,5,1,34,2,worm
4158,../data/2018-03-14/55245bb93e0f4dc3c483807ce33d3b61aa906c5824467d61dc2785f6c7c41024,2018-03-13,2018-03-13,44032,4,0,32,2,worm
4159,../data/2018-03-14/7215070e376444bc6074df4146b4c8fcd1e8d2a7af859f55bd6fd8f8cc6870f3,2018-03-14,2018-03-14,16824,2,12,0,0,virus
4160,../data/2017-10-20/54a6c7d2c52940b79fac447a7e8b618fa32ab838fbd0218fd2f334faa0d7d5a0,2017-09-20,2017-10-20,1667538,17,0,3,22,backdoor
4161,../data/2017-10-20/f4405d106a0c5055f9b3a33af24e69ca95b450ec474701e96a7a58d2ca687a73,2017-07-19,2017-10-20,28160,10,4,0,0,trojan
4162,../data/2017-10-20/ce12214482dd06da31e4fbb1561c1a002a621046ae337179c41b4fbec0df2e88,2017-10-20,2017-10-20,242280,2,18,0,0,virus
4163,../data/2017-10-20/b7ca6219a9a6f493bf405bc86abf95fc559c1845e1f75453052b10710a113411,2017-10-19,2017-10-20,48400,34,0,0,0,trojan
4164,../data/2018-03-14/030e600523d5fe51a6f29847920e1251d94b94e66ff2193c7459193d581dbf5b,2018-03-14,2018-03-14,9778,32,0,0,0,trojan
4165,../data/2017-10-20/ec392076793760f14456eaeaf98f4a02d8421ed884f9c6b1fe7250bcf6d12337,2017-10-20,2017-10-20,3634071,16,0,4,18,backdoor
4166,../data/2017-10-20/5bfe75f4eb0ecf97d221d6e27f1c105b7a3681770aa38a7fcb63e2c47210e789,2017-09-20,2017-10-20,7383669,14,5,16,0,worm
4167,../data/2018-03-14/2288580ec70f6b0de6f6292cdc2a23a97ec2bbd80fe30542b52a182beed79500,2018-03-14,2018-03-14,88236,4,0,17,0,worm
4168,../data/2017-10-20/614a73e435d15d71b17004f4569def18d8d2c7511d1e40738964fe9c7ce26380,2017-10-20,2017-10-20,30504,5,0,35,0,worm
4169,../data/2017-10-20/24437fa9bd1f7065a77adca0a0080db9e5ebbc68dba3a47eea0d62321ed5d674,2017-10-20,2017-10-20,31232,3,16,0,1,virus
4170,../data/2018-03-14/002a27543c5d1cdafa82b78cd68e66f834b86d05869985b5b915d263cb5c6a83,2018-03-13,2018-03-13,11192,1,10,0,0,virus
4171,../data/2018-03-14/6517f85aaef26148975065258dc67c61f0fe8622437998c087871d0486fb3c5a,2018-03-13,2018-03-13,4608,10,0,0,1,trojan
4172,../data/2017-10-20/8dd4e7678dfccc7c6a55ad16fbebd77949ff35d6cb01914e83a1cce253b383a8,2017-10-20,2017-10-20,1629460,2,2,19,0,worm
4173,../data/2017-10-20/a991ab7498062ba7772fb83efb09f5ab0145e36632f8d573a33c01eca18b10f1,2017-10-20,2017-10-20,9778,28,0,0,0,trojan
4174,../data/2018-03-14/01b3a3c327f96da353b87f99c904de38dd1bc5a6c04b33b232c4fb488710d58d,2018-03-13,2018-03-13,16896,1,18,0,0,virus
4175,../data/2018-03-14/77d38174a36d32c94f9b76d0dfa9645bfff2a4d5597147447b4d6e095e131f1b,2018-03-14,2018-03-14,57856,5,1,36,0,worm
4176,../data/2017-10-20/f1e8594d47587a628e8f11ab99cad5026befadc5be6a51019ad9459e71276186,2017-10-18,2017-10-20,5286051,13,4,16,0,worm
4177,../data/2018-03-14/549e8270e4a2a2beb5ca7d7a469794238c87b65c7e5305395a7dfeb23b1d5437,2018-03-14,2018-03-14,86528,7,1,31,0,worm
4178,../data/2018-03-14/29b3273412b4ee1cb245831cb1924e2b57c4c3b2ba23310cfcef0cf314a6e002,2018-03-13,2018-03-13,776704,4,0,0,15,backdoor
4179,../data/2017-10-20/4f88e9c1864b992c90d3171ea63c051e99c54d194abd24b0620522b0d7d397a5,2017-09-20,2017-10-20,47855,23,0,0,0,trojan
4180,../data/2017-10-20/27e9b03910fd6981d630580ba91947c1a3d2eb50b2f5ba47cdb2a3f9b7719a17,2017-10-20,2017-10-20,507904,4,1,34,0,worm
4181,../data/2018-03-14/765c634a0fd8b62614ac87841186bc7d70c4df07d95fbee635becc8721fb4c52,2017-05-26,2018-03-14,189856,0,3,0,0,virus
4182,../data/2018-03-14/bbd5eaefc0c7681a592b51e5610fae7d40e41a817cd8a41d6e9f8f3a3ef18690,2018-03-13,2018-03-13,5808,22,0,0,0,trojan
4183,../data/2018-03-14/2566ec0161befcc3f93afa051633740e0eb315acd9e2b404ff4cc924e15c3c4f,2018-03-13,2018-03-13,67818,8,0,1,9,backdoor
4184,../data/2017-10-20/95f2809d4a58dccc0e54e7980bb09b41e5d080569308f74bd026ffd621d691ff,2017-10-20,2017-10-20,2406559,16,0,4,18,backdoor
4185,../data/2018-03-14/dc7c29b295e68e07aba740936a264f26b95e8c84eba4acb4a912bc38627ef323,2018-03-14,2018-03-14,49152,19,1,20,0,worm
4186,../data/2018-03-14/bfb55b01f1bdb6359261dff2de16ff4ff52492673b9446f083128de17f8720d1,2018-03-14,2018-03-14,8246,23,0,0,0,trojan
4187,../data/2018-03-14/c73c5893783a2faf2aa2bef24748fe324d09c81856f9537e6f0fb80fc784a043,2018-03-13,2018-03-13,10752,1,18,0,0,virus
4188,../data/2018-03-14/0d887a9db2379c8665fdcaa2c7928aec08df88df0a6c41737b887052ac74b012,2018-03-14,2018-03-14,49152,17,0,21,0,worm
4189,../data/2017-10-20/cdbe1a4aace957a5cd8321c3c623b64affdb1f7db24b39da1b913aebf658522d,2017-10-20,2017-10-20,36386,33,0,0,0,trojan
4190,../data/2018-03-14/c9956f1d3a98372708999cfb5177a16d8f115502b8b11720c69eb0be177d4e1f,2018-03-14,2018-03-14,53012,5,0,35,0,worm
4191,../data/2018-03-14/7f361c3e42b46fae4a3cce949983f4430574fbe69233732ccfe935cf69f015ed,2018-03-14,2018-03-14,16384,1,10,0,0,virus
4192,../data/2017-10-20/16ddcc2d09c5eb8d06299e4c500c373cd7d9f7ff835136bcecad23d1119908c2,2017-10-20,2017-10-20,565885,17,0,4,19,backdoor
4193,../data/2018-03-14/c5c981f1e3d88a15844fed4699a0b6e8064f8c06f2abedd8e333ad032bb9544b,2018-03-14,2018-03-14,61440,17,0,19,0,worm
4194,../data/2017-10-20/fc9f819c95a5889e4d3a925d97c6bc848c31ddd47649882e5cbd3841544a8cf4,2017-10-20,2017-10-20,51712,21,0,2,6,trojan
4195,../data/2018-03-14/22dd5fca20d546b9b7b68531c80945e4cffbb8106c487115ab1b41237cbfe8a1,2018-03-13,2018-03-13,393216,9,0,6,16,backdoor
4196,../data/2017-10-20/985b0af634eb0c0cce9f1598d09989b9ac65ef0b363b57da457fb73122a21e3f,2017-10-20,2017-10-20,7311024,10,6,13,0,worm
4197,../data/2018-03-14/2eb97fa13894c473d0b2160bf703fdf062547786b515c8620ab07e712bd44fc0,2018-03-14,2018-03-14,98304,14,0,16,0,worm
4198,../data/2018-03-14/12723126301317c94bae2c7b7f41299606e6e7131ea0790c48ae4a9e2701910b,2018-03-14,2018-03-14,15194,24,1,0,0,trojan
4199,../data/2017-10-20/4796818aa7701ed1c9e876aebdc413cc38eab219d7b410df26eeeb2787443322,2017-10-05,2017-10-20,33280,16,0,0,0,trojan
4200,../data/2018-03-14/1610012acfb60f059b83a51763f663cf2bb42d3df4ec561bd4379bc1bd2081c6,2018-02-24,2018-03-14,6144,11,0,0,0,trojan
4201,../data/2017-10-20/a53c099cc5d7b8ac263960e812ed3de324d578471884324dc9b33e4eed7f5cd1,2017-10-20,2017-10-20,3587896,17,0,4,19,backdoor
4202,../data/2018-03-14/c23ee0002fc5ed1e3e045c8673287c2598e11b5e645746743c9b3a2294ffdd6b,2018-03-14,2018-03-14,119267,11,1,2,19,backdoor
4203,../data/2018-03-14/b6cc25437d4d22cf7b2700381ea7a8a2d0021fd809fc8338de1186c97e725dfa,2018-03-13,2018-03-13,865280,17,0,4,20,backdoor
4204,../data/2017-10-20/ce54bbcf1bc21623cd352aab5aae48200daf7130406b2c253c1134351ceaea52,2017-10-20,2017-10-20,31232,3,17,0,1,virus
4205,../data/2017-10-20/52d450d0a32454ce5557b31312f66abccca46350a3f1da383b964237f2454b73,2017-10-20,2017-10-20,196608,3,4,28,2,worm
4206,../data/2017-10-20/7f5027131de16f0aebd5980c10bde295afe706478e6dd48ee45b49d655ee1a31,2017-10-20,2017-10-20,221184,10,0,19,0,worm
4207,../data/2018-03-14/758d309aa5979188e7b86837042116c04cfd9c38716e1cb63a9600e59927e55d,2018-03-13,2018-03-13,13752,2,11,0,0,virus
4208,../data/2017-10-20/b0a3d5604430f1c18aff4d275e2bb5fe76810f43b29ac389fae18710807f8f5c,2017-10-20,2017-10-20,63488,4,1,35,2,worm
4209,../data/2017-10-20/4497ea62bf47822b8c15db0833879243ef5517dbea4081b44acb814f1c6164d6,2017-10-20,2017-10-20,1037175,3,0,16,0,worm
4210,../data/2017-10-20/85920d6f27ebaa74837a16fe24a6d9b3520459e16ff640787801fe6125d1a190,2017-09-20,2017-10-20,143255,9,10,0,1,virus
4211,../data/2018-03-14/4be22fedb8c33110c9d5d7f02f7aeb3cc99692640beb9bafb8d8822249c41789,2018-03-14,2018-03-14,131048,16,0,4,19,backdoor
4212,../data/2018-03-14/b5032317ca51d44904d335de369673e31f2c30dc25b955f2d3f384d13ec1d7ce,2018-03-14,2018-03-14,20920,3,12,0,0,virus
4213,../data/2018-03-14/86830244ceda070688567e054ccd0fb8e448ed45157ea7667640ab7976445f31,2018-03-13,2018-03-13,1058993,9,1,4,19,backdoor
4214,../data/2017-10-20/653e65c115001d18e0618552d64a7ab7d508b8865b95fa4df293a200abf0c502,2017-10-20,2017-10-20,863397,2,0,28,1,worm
4215,../data/2018-03-14/1ff7a473c2834ab8ed3555dce906e2de40d86303ac35bdc7e0a311093aa5952b,2018-03-13,2018-03-13,458075,4,0,0,19,backdoor
4216,../data/2017-10-20/2f66eb11942ea6df53b4c530896735c102b208ed768cc3de19fc9e7ea7dddf39,2017-10-18,2017-10-20,2946697,15,4,16,0,worm
4217,../data/2018-03-14/b90098de37a567b55c69cf68f752363b07002da8dde93ff15f9973664b8e317f,2018-03-13,2018-03-13,300102,12,0,0,20,backdoor
4218,../data/2017-10-20/6b21a196e1c9b8ad6194917137f9920c53abec068431b41ac88f57bc0f627841,2017-10-18,2017-10-20,201216,3,17,0,0,virus
4219,../data/2017-10-20/bdd27d50eb2aa068ec9353e28884c186ff08e1c790c38a8b408f6cd8c715916a,2017-10-18,2017-10-20,48110,18,0,0,2,trojan
4220,../data/2018-03-14/8393e9d53cec4eedfe963b8d77c06a0b99ab78d3283e9afad1a4153dcf09f31e,2018-03-14,2018-03-14,66043,8,0,23,0,worm
4221,../data/2018-03-14/7767cbf0b18714a82c0f5a7c03cbdba476023818742bbcd86aa3fd702eed1d39,2018-03-14,2018-03-14,14796,26,0,0,0,trojan
4222,../data/2018-03-14/5bb1df850723c91ca74263710e9f7e33634b62f8e7861d7cfd13bacf1eae0815,2018-03-14,2018-03-14,61236,5,0,34,0,worm
4223,../data/2017-10-20/723e58349d03dc198a9273c6e235e6e03b5539cf8441e7e70bfc83af6770c5fa,2017-10-18,2017-10-20,3677207,14,4,15,0,worm
4224,../data/2017-10-20/7c45c9c1d2869cc49f433aba08f304cee261654bad58552df1acad5aae0c2b8c,2017-10-20,2017-10-20,148992,3,2,29,2,worm
4225,../data/2017-10-20/ec65a4ee8291e5c2adf486ebe1b221dbbdc846b4b5e6dd57c60777f475297e02,2017-10-19,2017-10-20,28160,3,4,0,0,virus
4226,../data/2018-03-14/359d1231adb1ae3a63df3f4d8da9ec195bf15a804cb0e936b66ed06cce9ab9f1,2018-03-09,2018-03-14,7854,24,0,0,0,trojan
4227,../data/2017-10-20/b5c14a0ab913780f63290a624081f7a93ec5d584a5ec54709ed9f305178c0b9e,2017-10-19,2017-10-20,9778,9,0,0,0,trojan
4228,../data/2017-10-20/cadbeaf5bedbfbccec710b5ed934d5c7f9f264b50152ab3a4e34bc08fd2a3580,2017-10-19,2017-10-20,2773370,14,3,16,0,worm
4229,../data/2018-03-14/324d6bf227ee3ef7bac899d80b67de28e16440f940c6ec220b82632954f979e2,2018-03-13,2018-03-13,7624,22,0,0,0,trojan
4230,../data/2018-03-14/bc360a79e8d5e818541a65d8c58050f0102797b08ee95031a7c9e81a1331f6d0,2018-02-26,2018-03-14,6144,11,0,0,0,trojan
4231,../data/2018-03-14/cd94a3b75aacdf8dfebe2743e931ce11011a4cc91f32dccd0322d484da6b90c2,2018-03-14,2018-03-14,9778,32,0,0,0,trojan
4232,../data/2017-10-20/53e02f4cbb873ad77ed4517db8dbd8af9c1f720fdb3a90c78d970d914118b427,2017-10-20,2017-10-20,32256,1,17,0,0,virus
4233,../data/2017-10-20/6b54742850341bfd496ccc7b6b075fabeb5394ba9eb51caac23b3b74980c9a3b,2017-10-20,2017-10-20,33396,34,0,0,1,trojan
4234,../data/2018-03-14/db039a1d1a5577f6e340844327195a54ec75e5b4b0cbb8f047aa0efe6710e609,2018-03-14,2018-03-14,674304,19,0,0,22,backdoor
4235,../data/2018-03-14/773bfe0b68b5a58023c04227b0b0b929082dadafaa0a4e40ea720a5f2b099d1b,2018-03-14,2018-03-14,614400,14,0,0,17,backdoor
4236,../data/2018-03-14/676695b9ad9f3a50d8b0cf988c812e617264c2dfd910639d9f11e823463494a2,2018-03-13,2018-03-13,6656,1,17,0,0,virus
4237,../data/2017-10-20/f776e7feff8cf4602642559fe55919a14ea5634056e88422a97b2c411e3391ff,2017-09-20,2017-10-20,51060,27,0,0,0,trojan
4238,../data/2018-03-14/d5c6ac88d6deacb50e14561ca7d67ed63c61f6bd90d213df0ad3128268abf479,2018-03-14,2018-03-14,9894,25,0,0,0,trojan
4239,../data/2017-10-20/115133a5a124bf885a803d338c6022b565bca5860826fad2475942165b1090fc,2017-09-20,2017-10-20,46592,4,1,0,0,trojan
4240,../data/2018-03-14/0290e150e46968bd17ee72f4cf660a825b5de196b5629c82edd4eec93ac41c56,2018-02-24,2018-03-13,9216,34,0,0,2,trojan
4241,../data/2018-03-14/8787fa8cd8d631092a8767bce93ffe139b0eeefcc9455187fbeb7b57bc1f178c,2018-03-14,2018-03-14,6656,0,15,0,0,virus
4242,../data/2018-03-14/8793198867d1421203b4f4fed1e63dd870092202eb110874e8f306ec8f90ec0f,2018-03-01,2018-03-14,9216,12,0,0,0,trojan
4243,../data/2018-03-14/83cf1edb4542c3b54cc3222b0ff10792fb0688cf5d6851af2529e9e7d0a107e5,2018-03-13,2018-03-13,11192,2,12,0,0,virus
4244,../data/2017-10-20/cb8946c9d6722b47b7d60c956a34003018b4f22633d4190ba61aacd36beaa9ed,2017-10-18,2017-10-20,192512,9,0,20,0,worm
4245,../data/2018-03-14/2f9f684c67ab39b434503d3d26c3a0503e90d1a5bc40259c51b8864d7ca7da3b,2018-03-14,2018-03-14,93696,4,1,33,2,worm
4246,../data/2018-03-14/694e2ccbbaf0d93f0e7ed182948cc4b788a34863f2ca6b7f391935f2182585c0,2017-10-23,2018-03-14,715264,9,0,17,1,worm
4247,../data/2017-10-20/4775431d8daeaa8b9bc8fb858440feac45994862e30df6b392a3e13c98a351db,2017-09-20,2017-10-20,140183,8,11,0,1,virus
4248,../data/2017-10-20/9c081cdb687bab66ce8e4e3ddcda8055e6cea51250e60c8e38fd0d800ea9ff95,2017-10-19,2017-10-20,21068,35,0,0,0,trojan
4249,../data/2018-03-14/8af5cf63acb371242b9042d7badbb4e016d3555d145c033e435412c4f7b79d93,2018-03-13,2018-03-14,88640,7,0,4,11,backdoor
4250,../data/2018-03-14/791331be6a5fd6c4e3539f1defcd27b63fc80ed7079cb9a638b5be4cd217212c,2018-03-13,2018-03-13,701952,11,1,0,15,backdoor
4251,../data/2018-03-14/c902abe579510a513c81c16b6c9dcf651f58b810b489bc65bf46f73288c1722e,2018-03-14,2018-03-14,7048,21,0,0,0,trojan
4252,../data/2018-03-14/c06adb73bf2b396f01c8eb412fcc5242f4e1b00a2d473f25d7a0d3224d8417de,2018-03-13,2018-03-14,51712,6,0,0,11,backdoor
4253,../data/2017-10-20/c7b3c4bb6a74fe771c817cf4212deb73ff2a31c21bed33c88a599aae20339266,2017-10-19,2017-10-20,9778,9,0,0,0,trojan
4254,../data/2018-03-14/2e90658647b54b6aeecefb5dc310460e02d507800fbe71fc69532fe2829ee21d,2018-03-12,2018-03-14,7168,25,0,0,2,trojan
4255,../data/2017-10-20/8de93ebf544e0509cce3ac636a390677b5fa3651d1e085e488c84fbc5fe55d28,2017-10-20,2017-10-20,606013,16,0,4,18,backdoor
4256,../data/2017-10-20/4c2d38dd4f49befd84e481f706d86699f2e2d6ba5b41ad74989f46f2bac7089e,2017-10-20,2017-10-20,39932,2,2,7,0,worm
4257,../data/2018-03-14/432ddf17ab02c306f006168078e69e368c365f4343eb8800bc055d4810f9aa86,2018-03-14,2018-03-14,257536,18,0,0,22,backdoor
4258,../data/2018-03-14/710b5d57e33f42f05603095ec3f1d2bc42bbfe955f403b9ce2264f96a82cd307,2018-03-13,2018-03-13,16384,1,18,0,0,virus
4259,../data/2018-03-14/2264b11868951ee99c654b0d7f5cb23d226dd34315adcbf7af6c7f4096da0153,2018-03-14,2018-03-14,45056,16,0,25,0,worm
4260,../data/2018-03-14/3a8161f40903a76e0e3707d462dc5e0489f1924d6cdf5b61c86ecacb92fd66fd,2018-03-13,2018-03-13,8696,22,0,0,0,trojan
4261,../data/2018-03-14/7dfb1f8b4f7f8d32e04e26421c203a90ba5f4970c81abeab9a45c15384913c3e,2018-03-14,2018-03-14,16384,1,8,0,0,virus
4262,../data/2018-03-14/5924ac5ed830deebedfa518df05829ae686d98948d39e153a5829a7a67422a3a,2018-03-12,2018-03-14,13312,7,0,0,0,trojan
4263,../data/2018-03-14/b3c4e3bb41aab56bbeb92145bbd7db845e2d511cb454bb0d56c7213251d21295,2018-03-14,2018-03-14,57856,5,1,33,0,worm
4264,../data/2017-10-20/653fa3a784cdeeb391b569d2838d74c2c59eb0227031c7e23b599008d2ea3935,2017-09-20,2017-10-20,193832,1,18,0,0,virus
4265,../data/2018-03-14/4d63a5e0dc3c705a408074740166ddb689ec9deee0550ad43bd2ceec0faa0671,2018-02-17,2018-03-14,7168,8,0,0,3,trojan
4266,../data/2017-10-20/c709681febf2ee0e9154a49eb2af6fc17938df8ce04faaa18f9bb5ccf817498a,2017-10-20,2017-10-20,211422,0,15,0,0,virus
4267,../data/2017-10-20/03cce1ecc1a25adfee5c7d9d9974a595df068d9b23f1dc75816b950772f772b6,2017-10-18,2017-10-20,23992,3,14,0,0,virus
4268,../data/2018-03-14/89715f704dff6dddfcd42f0232ab585249ffa0b4c7e0f32b467589369f704911,2018-03-13,2018-03-13,30444,5,0,35,0,worm
4269,../data/2018-03-14/8ffa3b27a28119d8f93e091504b8ff5554cc80b486180e9594bc00ba9f5cd19f,2018-03-14,2018-03-14,561152,11,0,0,12,backdoor
4270,../data/2018-03-14/b6ac1c5930905fa3d65d3ef5b48796a6a0ce0b1276f0ff5397c1ff7aa399e252,2018-03-13,2018-03-13,224166,18,0,3,20,backdoor
4271,../data/2017-10-20/765b2554bd9c0107d2779420c7694bb731a3d30702f940d38f095e1d3b4b9c0d,2017-09-20,2017-10-20,52952,30,0,0,0,trojan
4272,../data/2017-10-20/11246b0dcf819254d2cf89f26bf3f15db734316c5494d7c732b112031c53e714,2017-10-20,2017-10-20,52224,13,0,2,6,trojan
4273,../data/2018-03-14/4a52041c0d94350b46647dda6d0ee74d7ea275ba982e18a73b0b3971997318c8,2018-03-13,2018-03-13,16384,1,18,0,0,virus
4274,../data/2017-10-20/eb63e905646e8f41fe5c396d3ba09bfa69d6d43ad20f2cc81e2605fdac89c12c,2017-10-20,2017-10-20,348160,3,5,29,0,worm
4275,../data/2017-10-20/036fcedaa32d4de9f55bb5dcdae8348e69bb701f5245a4953e5a98f9a410cbd6,2017-09-20,2017-10-20,59512,0,11,8,0,virus
4276,../data/2017-10-20/c41069299887455a051c2d758eaa213f3a0daeb10cc780549bef310a90431b0e,2017-10-20,2017-10-20,238528,10,17,0,0,virus
4277,../data/2017-10-20/7e93bd17f0f5566b8ae24dc942aa513f14f4c7cc6997858b9729c4b8de31dd4d,2017-10-20,2017-10-20,2721755,14,0,4,20,backdoor
4278,../data/2018-03-14/6eb059bf94f43db0be05c0b5855783410bb46d588970d84a10fa6ff9454dc45a,2018-03-13,2018-03-13,516096,19,0,2,22,backdoor
4279,../data/2018-03-14/5cbd0811e97d2a9b8bf611d9b9b7310f4509cbae65643391fc6da0860248bf3b,2018-03-14,2018-03-14,984662,16,0,4,18,backdoor
4280,../data/2018-03-14/a45905d8de0510ac7fcec8e13f0ab04d16d5bdc76f882fce9c6ac184f9094adf,2018-03-14,2018-03-14,14264,2,12,0,0,virus
4281,../data/2018-03-14/764dbc5da830f6cc8b9b06886aa5b287486b630bc9c3afb642303616eb9b7f03,2018-03-14,2018-03-14,10752,1,17,0,0,virus
4282,../data/2017-10-20/dda7a60e33dfabea5b6b17ec9efa42254c8bc98872bfa19c3d77dfe03b2b43ed,2017-10-20,2017-10-20,10986,31,0,0,3,trojan
4283,../data/2017-10-20/4d2f0681806ea237376d0d7b1ff2a281f42816401794d3d3c3a23a2b4503ddbc,2017-10-18,2017-10-20,5714651,11,6,14,0,worm
4284,../data/2018-03-14/c1d6dd4cd54b28ce2d956ed46676725ccc0b5f1240f7c798db6f94abd6a91b21,2018-03-03,2018-03-13,1695,5,0,5,0,trojan
4285,../data/2018-03-14/7a2b73d0b673e2f794f8963d2660648cabf36a0255fff5cdad008f1d42f314d0,2018-03-14,2018-03-14,20408,2,12,0,0,virus
4286,../data/2018-03-14/7d93ff37f3ee54eac41a3e1d0c0fa6912bc03e11038a871192a5b5553f177b55,2018-03-13,2018-03-13,61892,3,0,34,0,worm
4287,../data/2017-10-20/845f555a93f3491eca0196c4be62ec04b1a8b52187586f52ef3690364c24d562,2017-10-20,2017-10-20,6208,10,0,0,0,trojan
4288,../data/2018-03-14/5eee45b6ab1c6148134a256cee939367775cc580839ec6b10065f142bf3233d4,2018-03-14,2018-03-14,78336,4,1,34,2,worm
4289,../data/2017-10-20/2d37b8cff7f9af386a8af21400b1ad819e13b913544d54eba9c08ff28e3076ff,2017-10-20,2017-10-20,36176,32,0,1,6,trojan
4290,../data/2018-03-14/7721b09fe7f3eb0c84c7045532c19e2076651b05332773f5e7a12264be9a7ee7,2018-03-13,2018-03-13,6026,21,0,0,0,trojan
4291,../data/2018-03-14/9aaa422aada1fc9b2bff7f0e83c735834bb3d620e624467623b2e6b149232e99,2018-03-13,2018-03-13,10752,0,18,0,0,virus
4292,../data/2017-10-20/b87279ee1e95d04dc8d764b8c470c961a628ba15cba45d34c6ff022b7b8e01c8,2017-10-20,2017-10-20,271936,16,0,4,21,backdoor
4293,../data/2017-10-20/5a194bf18a8eafdb888c694d7a69f5a3f8fcbbe86b9d9435b43bbc1dc683afeb,2017-09-20,2017-10-20,390144,3,2,33,0,worm
4294,../data/2018-03-14/1c2f60391b487b03545d97c6ce767a90ee7112a3e457b49524af67890edc618b,2018-03-13,2018-03-13,669570,18,0,4,19,backdoor
4295,../data/2018-03-14/b35f7567739a3f5b296cfd8a4258859053bcfb20913ecd7d41761499b324a6ac,2018-03-13,2018-03-13,10748,2,10,14,0,worm
4296,../data/2018-03-14/6e18072059ed1512d8b023ba2a07b12c8249b385aba0c11fcc281528c9e8d35a,2018-03-14,2018-03-14,61440,4,4,19,0,worm
4297,../data/2017-10-20/e8089b3615043c547c8bf185e2de81e7ff60a3a306e5370ef001eb0b3adb7d0e,2017-09-20,2017-10-20,58140,6,1,33,0,worm
4298,../data/2017-10-20/09279514c385ca73a694cb62c479d4e3ea5eb0e592920fdc8e71e641e3d14106,2017-10-18,2017-10-20,87061,15,0,23,0,worm
4299,../data/2018-03-14/bf2d53fcbf846c16dd05a666eaa7bd749bed67654d371e3a3098464d65195e3d,2018-03-14,2018-03-14,99781,4,0,22,1,worm
4300,../data/2017-10-20/0b46efce801f16e7374a46b638f25dd1ffbcc01ea08722a03ba0ed0ee298d297,2017-10-20,2017-10-20,379769,2,0,30,1,worm
4301,../data/2017-10-20/8e86aa8f2fd72c40d57089faec12656b416869a1e5e189cb4da259b27dbc29e4,2017-10-20,2017-10-20,44544,1,18,0,0,virus
4302,../data/2018-03-14/a012ee4ca995275dcf21df971da44d48c49b7d9bc6e4b835fb996fc1ef533602,2018-03-13,2018-03-13,9758,21,0,0,0,trojan
4303,../data/2018-03-14/c804bf69c22aa020b2b5fc5cd8117289575b6ada199a7c4fd76ed0251666ecd0,2018-03-14,2018-03-14,42508,5,0,34,0,worm
4304,../data/2018-03-14/1dbdfcb61194366915b697bc1a1d0de55e56c22298d675fb6873009cd4fb3312,2018-03-14,2018-03-14,77824,18,1,24,0,worm
4305,../data/2017-10-20/eafe88e2e9f9c6dd25a472e55771d7c6db29e57f5a2a7bbc0e04aacc498191cc,2017-09-20,2017-10-20,25184,36,0,0,0,trojan
4306,../data/2018-03-14/7556d43f19e6fbf40eefb3860a92c3973a639d717a165145e4804dc8dd77f982,2018-03-13,2018-03-13,614400,14,0,0,17,backdoor
4307,../data/2017-10-20/3ce5707f2bbf80c33eb9c7f50b16b98f9547cde2ede8570f92bf0ff16367c540,2017-10-20,2017-10-20,98304,9,0,0,35,backdoor
